"code","total_duration","total","proportion"
"NP",94.2899999999984,295.489999999985,0.31909709296424
"NS1",116.199999999988,295.489999999985,0.393245118278092
"NS2",29.7699999999995,295.489999999985,0.100747910250773
"ON",44.7399999999946,295.489999999985,0.151409523164902
"OS",1.66000000000031,295.489999999985,0.0056177874039744
"TC",8.83000000000447,295.489999999985,0.029882567938018
