"code","total_duration","total","proportion"
"NP",4.20000000000073,104.976137456923,0.0400090925590037
"NS1",45.3199999999958,104.976137456923,0.431717160660373
"NS2",13.1161374569265,104.976137456923,0.124943989888261
"ON",36.2899999999988,104.976137456923,0.345697611658559
"OSN",4.04000000000087,104.976137456923,0.0384849366519957
"TC",2.01000000000022,104.976137456923,0.0191472085818077
