"code","total_duration","total","proportion"
"NP",5.20000000000073,131.736137456925,0.0394728439772347
"NS1",53.6199999999947,131.736137456925,0.407025748857465
"NS2",15.6061374569267,131.736137456925,0.118465120947012
"ON",48.9300000000014,131.736137456925,0.371424279962669
"OSN",5.21000000000095,131.736137456925,0.0395487532925772
"TC",3.17000000000021,131.736137456925,0.0240632529630433
