"","participant","code","total_duration","total","proportion","difference"
"1","BT0189","NP","337.699999999997","574.960000000002",0.587345206623062,0
"2","BT0189","NS","76.2300000000001","574.960000000002",0.132583136218171,0
"3","BT0189","ON","159.920000000005","574.960000000002",0.278141088075699,0
"4","BT0189","OSN","1.11000000000058","574.960000000002",0.00193056908306765,0
"5","BT0189","NP","337.699999999997","687.250000000002",0.491378683157506,0.095966523465556
"6","BT0189","NS","108.329999999992","687.250000000002",0.157628228446696,0.025045092228525
"7","BT0189","ON","240.110000000012","687.250000000002",0.349377955620243,0.071236867544544
"8","BT0189","OSN","1.11000000000058","687.250000000002",0.00161513277555559,0.00031543630751206
