"","participant","code","total_duration","total","proportion","difference"
"1","BT0189","NP","576.380000000008","1268.17000000001",0.454497425424038,0
"2","BT0189","NS","220.899999999983","1268.17000000001",0.174188003185677,0
"3","BT0189","ON","452.45000000002","1268.17000000001",0.356773934094021,0
"4","BT0189","OSN","18.4400000000023","1268.17000000001",0.0145406372962632,0
"5","BT0189","NP","521.680000000004","973.29000000001",0.53599646559607,0.081499040172032
"6","BT0189","NS","144.669999999988","973.29000000001",0.148640179186046,0.025547823999631
"7","BT0189","ON","288.500000000015","973.29000000001",0.296417306249949,0.060356627844072
"8","BT0189","OSN","18.4400000000023","973.29000000001",0.0189460489679357,0.0044054116716725
