"","participant","code","total_duration","total","proportion","difference"
"1","BT0189","NP","337.699999999997","687.250000000002",0.491378683157506,0
"2","BT0189","NS","108.329999999992","687.250000000002",0.157628228446696,0
"3","BT0189","ON","240.110000000012","687.250000000002",0.349377955620243,0
"4","BT0189","OSN","1.11000000000058","687.250000000002",0.00161513277555559,0
"5","BT0189","NP","521.680000000004","973.29000000001",0.53599646559607,0.044617782438564
"6","BT0189","NS","144.669999999988","973.29000000001",0.148640179186046,0.00898804926065
"7","BT0189","ON","288.500000000015","973.29000000001",0.296417306249949,0.052960649370294
"8","BT0189","OSN","18.4400000000023","973.29000000001",0.0189460489679357,0.0173309161923801
