"code","total_duration","total","proportion"
"NP",521.680000000004,973.29000000001,0.53599646559607
"NS",144.669999999988,973.29000000001,0.148640179186046
"ON",288.500000000015,973.29000000001,0.296417306249949
"OSN",18.4400000000023,973.29000000001,0.0189460489679357
