"code","total_duration","total","proportion"
"NP",576.380000000008,1268.17000000001,0.454497425424038
"NS",220.899999999983,1268.17000000001,0.174188003185677
"ON",452.45000000002,1268.17000000001,0.356773934094021
"OSN",18.4400000000023,1268.17000000001,0.0145406372962632
