"code","total_duration","total","proportion"
"NP",13.4100000000059,341.913007912805,0.039220502553754
"NS",138.366503956403,341.913007912805,0.404683357328391
"ON",146.346503956405,341.913007912805,0.428022627304447
"OS",7.19999999999652,341.913007912805,0.0210579879483049
"OSN",22.8399999999983,341.913007912805,0.0668006173249279
"TC",13.7499999999966,341.913007912805,0.0402149075401751
