"code","total_duration","total","proportion"
"NP",23.5500000000101,449.063007912826,0.0524425294113331
"NS",173.366503956408,449.063007912826,0.386062759349046
"ON",202.076503956409,449.063007912826,0.449995881191881
"OS",7.19999999999652,449.063007912826,0.0160333847881637
"OSN",22.8399999999983,449.063007912826,0.0508614595224734
"TC",20.0300000000041,449.063007912826,0.0446039857371026
