"code","total_duration","total","proportion"
"NP",149.900000000015,585.089999999995,0.25619990086998
"NS",184.429999999982,585.089999999995,0.315216462424555
"ON",240.479999999998,585.089999999995,0.411013690201507
"TC",10.2800000000007,585.089999999995,0.0175699465039579
