"code","total_duration","total","proportion"
"NP",188.490000000018,740.979999999996,0.254379335474668
"NS",276.369999999979,740.979999999996,0.372979027774003
"ON",265.839999999998,740.979999999996,0.358768117897918
"TC",10.2800000000007,740.979999999996,0.0138735188534113
