"code","total_duration","total","proportion"
"MIC",0.930000000000291,306.175381748177,0.00303747477896573
"NP",49.3900000000078,306.175381748177,0.161312773476446
"NS1",99.1853817481688,306.175381748177,0.323949565055975
"NS2",67.4499999999962,306.175381748177,0.220298574022756
"ON",82.2700000000063,306.175381748177,0.268702204371454
"OSN",6.94999999999709,306.175381748177,0.0226994082944047
