"code","total_duration","total","proportion"
"NP",71178.64,71497.9200000001,0.995534415546633
"NS1",114.18000000001,71497.9200000001,0.00159696953421876
"NS2",57.7000000000062,71497.9200000001,0.000807016483836259
"ON",127.740000000007,71497.9200000001,0.00178662540113065
"OS",5.61999999999171,71497.9200000001,7.86036852539444e-05
"OSN",2.44000000000233,71497.9200000001,3.41268669074894e-05
"TC",11.6000000000276,71497.9200000001,0.000162242482019444
