"code","total_duration","total","proportion"
"NP",4.76000000000204,78.9099999999843,0.060321885692599
"NS",22.2399999999898,78.9099999999843,0.281840070966851
"ON",44.7299999999996,78.9099999999843,0.566848308199322
"OS",2.98999999999887,78.9099999999843,0.0378912685337659
"TC",4.18999999999403,78.9099999999843,0.0530984666074625
