"code","total_duration","total","proportion"
"NP",11.4600000000031,214.096503956378,0.0535272635854815
"NS",91.3065039563787,214.096503956378,0.426473586766192
"ON",95.3500000000013,214.096503956378,0.44535991124558
"OS",6.24999999999579,214.096503956378,0.0291924430548816
"TC",9.72999999999888,214.096503956378,0.0454467953478651
