NP	1908.48	1909.28	0.7999999999999545
NS2	2803.17	2804.38	1.2100000000000364
NS1	3081.07	3081.88	0.8099999999999454
NS1	3243.54	3244.46	0.9200000000000728
NS1	3393.52	3394.64	1.1199999999998909
NP	3416.66	3417.97	1.3099999999999454
NP	4272.65	4274.05	1.4000000000005457
NP	4772.79	4774.06	1.2700000000004366
NP	4892.23	4893.31	1.0800000000008367
NS1	5031.1	5032.06	0.9600000000000364
NP	5159.77	5160.64	0.8699999999998909
NS1	5859.96	5861.03	1.069999999999709
NS1	5952.08	5952.88	0.8000000000001819
NS1	6460.98	6461.79	0.8100000000004002
NS2	6463.12	6463.92	0.8000000000001819
NP	7311.3	7312.1	0.8000000000001819
NP	7340.47	7344.85	4.380000000000109
NP	7479.87	7481.04	1.1700000000000728
NS1	7482.47	7483.28	0.8099999999994907
NP	7527.1	7528.27	1.1700000000000728
NP	7866.91	7868.87	1.9600000000000364
OS	8036.73	8037.63	0.9000000000005457
ON	8152.3	8153.1	0.8000000000001819
NS1	8310.82	8313.88	3.0599999999994907
NS1	8314.49	8315.53	1.0400000000008731
NS1	8567.45	8568.3	0.8499999999985448
NS1	8649.94	8650.74	0.7999999999992724
NS1	9294.93	9295.8	0.8699999999989814
NP	9303.63	9304.43	0.8000000000010914
NP	10043.07	10043.98	0.9099999999998545
NP	10247.58	10250.53	2.9500000000007276
NS1	10811.5	10812.3	0.7999999999992724
ON	10854.32	10859.11	4.790000000000873
ON	10863.81	10865.05	1.2399999999997817
NS1	10965.46	10966.29	0.8300000000017462
NS1	10992.65	10993.77	1.1200000000008004
NS2	11060.24	11061.22	0.9799999999995634
NP	11168.99	11170.37	1.3800000000010186
NS1	11344.24	11346.47	2.2299999999995634
NP	12494.72	12495.52	0.8000000000010914
NP	13597.61	13598.41	0.7999999999992724
NS1	13844.43	13846.53	2.100000000000364
TC	14469.46	14470.27	0.8100000000013097
ON	14592.29	14593.27	0.9799999999995634
NP	14613.01	14613.88	0.8699999999989814
NP	14838.03	14839.05	1.0199999999986176
NP	15694.27	15695.52	1.25
TC	15802.14	15802.94	0.8000000000010914
NP	16078.93	16081.38	2.4499999999989086
NP	16166.01	16167.44	1.430000000000291
NP	16197.58	16198.64	1.0599999999994907
NP	16260.29	16261.3	1.0099999999983993
NP	16900.7	16903.13	2.430000000000291
NP	17508.62	17511.84	3.220000000001164
NP	17829.51	17830.67	1.1599999999998545
NP	17923.36	17925.8	2.4399999999986903
NS1	17973.42	17974.25	0.8300000000017462
NP	17987.81	17992.76	4.94999999999709
NP	18129.16	18130.38	1.2200000000011642
NP	18388.28	18390.56	2.280000000002474
NP	21024.83	21026.17	1.3399999999965075
ON	21784.55	21785.35	0.7999999999992724
NS1	21920.09	21921.63	1.5400000000008731
NP	22629.11	22629.91	0.7999999999992724
NP	22763.08	22765.61	2.529999999998836
NP	23163.91	23164.71	0.7999999999992724
NP	23438.01	23438.81	0.8000000000029104
NS2	23481.54	23485.02	3.4799999999995634
ON	23768.34	23769.14	0.7999999999992724
NS2	26281.34	26284.64	3.2999999999992724
ON	26345.12	26352.64	7.520000000000437
TC	27607.66	27608.9	1.2400000000016007
NP	27831.67	27833.03	1.360000000000582
NS1	28165.04	28165.84	0.7999999999992724
NS1	28400.61	28401.42	0.8099999999976717
NP	28496.46	28499.23	2.7700000000004366
NS2	28633.39	28634.64	1.25
ON	28663.56	28665.37	1.8099999999976717
NP	28801.59	28803.74	2.150000000001455
NP	29343.94	29345.35	1.4099999999998545
NP	29358.14	29359.34	1.2000000000007276
ON	29532.04	29533.72	1.680000000000291
ON	29537.44	29538.94	1.5
ON	30113.91	30114.94	1.0299999999988358
ON	31522.13	31522.93	0.7999999999992724
NS1	31597.95	31598.78	0.8299999999981083
NP	31855.05	31855.85	0.7999999999992724
ON	31995.55	31996.35	0.7999999999992724
NS2	32322.93	32326.5	3.569999999999709
NP	32801.38	32802.91	1.5300000000061118
NP	33162.58	33163.92	1.3399999999965075
NS1	33411.22	33412.03	0.8099999999976717
NS1	33868.79	33869.41	0.6200000000026193
NS1	34074.4	34075.21	0.8099999999976717
NS1	34629.88	34631.6	1.7200000000011642
ON	34731.27	34733.86	2.5900000000037835
ON	34850.51	34853.1	2.5899999999965075
NP	35333.58	35334.73	1.1500000000014552
ON	35399.43	35411.26	11.830000000001746
NP 	35463.01	35463.91	0.9000000000014552
NS1	35620.89	35621.69	0.8000000000029104
