"code","total_duration","total","proportion"
"NP",18.5199999999993,77.9200000000012,0.237679671457893
"NS1",42.2399999999975,77.9200000000012,0.542094455852116
"NS2",2.77999999999975,77.9200000000012,0.0356776180698114
"ON",10.3199999999961,77.9200000000012,0.132443531827463
"TC",4.06000000000859,77.9200000000012,0.0521047227927172
