"code","total_duration","total","proportion"
"NP",45.299999999999,144.899999999997,0.312629399585922
"NS1",68.0599999999986,144.899999999997,0.469703243616288
"NS2",6.37999999999829,144.899999999997,0.0440303657694854
"ON",20.2999999999965,144.899999999997,0.140096618357467
"TC",4.86000000000422,144.899999999997,0.0335403726708373
